"sample_id","sp1","sp2","sp3","sp4","sp5","sp6","sp7","sp8","sp9","sp10","sp11","sp12","sp13","sp14","sp15","sp16","sp17","sp18","sp19","sp20","sp21","sp22","sp23","sp24","sp25","sp26","sp27","sp28","sp29","sp30","sp31","sp32","sp33","sp34","sp35","sp36","sp37","sp38","protein","moisture","slope1","bias1","slope2","bias2","product","date","time","int_time","temp","gps","utc_time","y","n","x","w","id","orig_file"
"SEC 35 MIDDLE",3.266599,3.202457,3.142235,3.084651,3.031646,2.990101,2.95048,2.906101,2.86583,2.835708,2.818769,2.818941,2.828087,2.826229,2.800929,2.771141,2.761101,2.794781,2.873582,2.969401,3.027951,3.034303,3.012459,2.976033,2.929044,2.878513,2.831802,2.78782,2.743549,2.702321,2.668952,2.64289,2.626577,2.620001,2.632961,2.691369,2.823362,3.002937,12.707,10.277,1.08,-2,1,0.2,"Wheat16H","9/08/2018","19:21:03",10000,35.1,"GPGGA",12034,46.04606045,"N",-109.1967346,"W",32567,"FarmerB_PRO_PRO_2018_sec35middle.csv"
"SEC 35 MIDDLE",3.032867,2.98507,2.937813,2.89177,2.851084,2.823295,2.794062,2.756347,2.721511,2.696339,2.683085,2.684328,2.693223,2.692192,2.673832,2.652649,2.651927,2.68896,2.760454,2.839648,2.885671,2.889536,2.870253,2.838054,2.797558,2.754003,2.712748,2.674102,2.63548,2.600597,2.572056,2.551532,2.539817,2.537667,2.551876,2.60892,2.733254,2.899132,13.348,12.095,1.08,-2,1,0.2,"Wheat16H","9/08/2018","19:21:21",10000,34.9,"GPGGA",12055,46.0460598,"N",-109.19643825,"W",32568,"FarmerB_PRO_PRO_2018_sec35middle.csv"
"SEC 35 MIDDLE",3.116973,3.063031,3.011563,2.960902,2.915556,2.881882,2.848562,2.808969,2.771507,2.745052,2.730669,2.730582,2.738646,2.736485,2.715361,2.689927,2.682786,2.715379,2.786557,2.869052,2.918351,2.923166,2.903633,2.870605,2.828364,2.784009,2.7423,2.701863,2.661808,2.625679,2.595573,2.5723,2.558496,2.554007,2.566326,2.620709,2.74253,2.908225,12.961,10.896,1.08,-2,1,0.2,"Wheat16H","9/08/2018","19:21:38",10000,34.8,"GPGGA",12113,46.0460594166667,"N",-109.19618355,"W",32569,"FarmerB_PRO_PRO_2018_sec35middle.csv"
"SEC 35 MIDDLE",3.137314,3.081396,3.028347,2.976404,2.929091,2.89244,2.856723,2.816977,2.779036,2.751092,2.735176,2.733392,2.739842,2.735959,2.713944,2.688595,2.682151,2.714598,2.783783,2.863171,2.910487,2.914423,2.89512,2.862839,2.821635,2.776539,2.734298,2.694511,2.655169,2.618831,2.589591,2.568084,2.555135,2.551343,2.56416,2.61955,2.743133,2.90922,13.805,11.304,1.08,-2,1,0.2,"Wheat16H","9/08/2018","19:21:56",10000,34.9,"GPGGA",12130,46.0460586166667,"N",-109.195943666667,"W",32570,"FarmerB_PRO_PRO_2018_sec35middle.csv"
"SEC 35 MIDDLE",3.130204,3.076613,3.026897,2.977107,2.930418,2.895337,2.862558,2.824786,2.790261,2.763458,2.747702,2.746915,2.754229,2.75177,2.73201,2.709792,2.706591,2.741484,2.811124,2.890155,2.936719,2.940087,2.919162,2.885668,2.84303,2.797431,2.754705,2.714346,2.674481,2.6384,2.609854,2.588403,2.575992,2.572863,2.58761,2.643,2.766128,2.933577,13.166,11.891,1.08,-2,1,0.2,"Wheat16H","9/08/2018","19:22:15",10000,34.8,"GPGGA",12148,46.046058,"N",-109.195690083333,"W",32571,"FarmerB_PRO_PRO_2018_sec35middle.csv"
"SEC 35 MIDDLE",3.45841,3.384295,3.314279,3.24614,3.187774,3.143382,3.097087,3.043777,2.99614,2.962201,2.944343,2.945602,2.957214,2.95498,2.925971,2.888759,2.873782,2.907441,2.996159,3.107403,3.175688,3.185555,3.16424,3.126229,3.077665,3.025424,2.975533,2.928028,2.879286,2.832808,2.793272,2.762427,2.743325,2.734837,2.747752,2.812835,2.956442,3.151118,13.465,8.6509,1.08,-2,1,0.2,"Wheat16H","9/08/2018","19:23:07",10000,34.8,"GPGGA",12207,46.04605705,"N",-109.195423816667,"W",32572,"FarmerB_PRO_PRO_2018_sec35middle.csv"
"SEC 35 MIDDLE",3.58767,3.51233,3.442331,3.374892,3.312937,3.262372,3.214314,3.161726,3.114069,3.078798,3.058128,3.058132,3.068241,3.064544,3.033904,2.994732,2.977262,3.006907,3.092386,3.202068,3.271316,3.281291,3.260262,3.22118,3.170961,3.116699,3.065655,3.01598,2.96614,2.918618,2.879045,2.847436,2.82626,2.816156,2.828445,2.890509,3.032279,3.226953,12.911,8.4279,1.08,-2,1,0.2,"Wheat16H","9/08/2018","19:23:31",10000,34.9,"GPGGA",12259,46.0460779333333,"N",-109.194691366667,"W",32573,"FarmerB_PRO_PRO_2018_sec35middle.csv"
"SEC 35 MIDDLE",3.490604,3.421525,3.354685,3.287424,3.227661,3.186028,3.14423,3.091597,3.044275,3.008707,2.989074,2.987299,2.995017,2.989928,2.96118,2.926597,2.914453,2.949691,3.036928,3.141778,3.20234,3.204685,3.17967,3.138407,3.087397,3.033716,2.983654,2.935435,2.886663,2.840825,2.802751,2.772867,2.75411,2.747009,2.76096,2.82549,2.968902,3.163605,14.034,9.1375,1.08,-2,1,0.2,"Wheat16H","9/08/2018","19:25:14",10000,34.8,"GPGGA",12323,46.0461430333333,"N",-109.1943355,"W",32574,"FarmerB_PRO_PRO_2018_sec35middle.csv"
"SEC 35 MIDDLE",3.428053,3.360076,3.297152,3.236364,3.179954,3.136916,3.096364,3.049346,3.006554,2.975156,2.959053,2.960666,2.972716,2.971582,2.94598,2.911113,2.897491,2.929206,3.01217,3.116837,3.18269,3.192424,3.172222,3.134447,3.086882,3.035975,2.987597,2.941552,2.895468,2.851631,2.814448,2.785111,2.766028,2.75758,2.769079,2.827951,2.96252,3.147298,11.479,9.0127,1.08,-2,1,0.2,"Wheat16H","9/08/2018","19:25:36",10000,35.3,"GPGGA",12506,46.0461625666667,"N",-109.1954737,"W",32575,"FarmerB_PRO_PRO_2018_sec35middle.csv"
"SEC 35 MIDDLE",3.240506,3.179583,3.122368,3.066125,3.014929,2.976746,2.940023,2.895833,2.855212,2.825782,2.808932,2.807395,2.813977,2.810412,2.786361,2.756604,2.747494,2.779097,2.851675,2.938782,2.992154,2.997548,2.977325,2.943202,2.899613,2.852777,2.808041,2.765348,2.723204,2.684067,2.651426,2.626833,2.611819,2.606602,2.618405,2.675298,2.802121,2.973822,13.457,10.542,1.08,-2,1,0.2,"Wheat16H","9/08/2018","19:25:59",10000,35.4,"GPGGA",12528,46.0461677166667,"N",-109.195757883333,"W",32576,"FarmerB_PRO_PRO_2018_sec35middle.csv"
"SEC 35 MIDDLE",3.278254,3.214216,3.155323,3.098571,3.046212,3.005293,2.967778,2.924225,2.883491,2.851963,2.834811,2.834116,2.841278,2.837423,2.813228,2.784614,2.775563,2.809053,2.883774,2.973169,3.027151,3.032544,3.011695,2.976065,2.930442,2.881371,2.835585,2.79174,2.748197,2.708019,2.675399,2.650867,2.635528,2.630314,2.643362,2.701601,2.832213,3.0112,13.087,10.208,1.08,-2,1,0.2,"Wheat16H","9/08/2018","19:26:21",10000,35.3,"GPGGA",12551,46.0461682666667,"N",-109.196070316667,"W",32577,"FarmerB_PRO_PRO_2018_sec35middle.csv"
"SEC 35 MIDDLE",3.175055,3.115592,3.058159,3.002113,2.953499,2.920158,2.885101,2.841754,2.802784,2.77502,2.760213,2.761081,2.770205,2.768848,2.746903,2.721355,2.717359,2.755825,2.834309,2.923489,2.976607,2.98175,2.960702,2.924953,2.87979,2.831317,2.786427,2.74334,2.700868,2.661857,2.630646,2.607868,2.594046,2.590691,2.605365,2.665906,2.800622,2.98341,13.015,11.863,1.08,-2,1,0.2,"Wheat16H","9/08/2018","19:26:42",10000,35.1,"GPGGA",12613,46.04616955,"N",-109.19637385,"W",32578,"FarmerB_PRO_PRO_2018_sec35middle.csv"
"SEC 35 MIDDLE",3.251005,3.188831,3.130026,3.073077,3.018775,2.979946,2.942951,2.899776,2.859764,2.830105,2.814523,2.814879,2.824517,2.823625,2.800799,2.770648,2.762022,2.797256,2.876509,2.971205,3.03068,3.037781,3.016724,2.979889,2.933486,2.884125,2.837799,2.79347,2.749547,2.709491,2.676068,2.64989,2.633931,2.628564,2.641492,2.699667,2.831699,3.013039,11.747,10.841,1.08,-2,1,0.2,"Wheat16H","9/08/2018","19:27:06",10000,35.8,"GPGGA",12635,46.0461702333333,"N",-109.196676266667,"W",32579,"FarmerB_PRO_PRO_2018_sec35middle.csv"
"SEC 35 MIDDLE",3.350277,3.284195,3.221637,3.160335,3.105891,3.065418,3.025629,2.977344,2.933857,2.902194,2.884931,2.883394,2.891922,2.889206,2.862999,2.831685,2.823393,2.85882,2.938882,3.034904,3.094203,3.099965,3.077467,3.039702,2.991792,2.940367,2.892112,2.846198,2.800755,2.758189,2.723452,2.697449,2.680895,2.675061,2.689142,2.751266,2.88898,3.078356,12.608,10.969,1.08,-2,1,0.2,"Wheat16H","9/08/2018","19:27:34",10000,35.4,"GPGGA",12658,46.0461707166667,"N",-109.1969926,"W",32580,"FarmerB_PRO_PRO_2018_sec35middle.csv"
"SEC 35 MIDDLE",3.396278,3.328488,3.265505,3.206244,3.150059,3.106035,3.063503,3.01582,2.97298,2.941321,2.924263,2.923992,2.934182,2.932506,2.906553,2.874105,2.861743,2.894718,2.976974,3.078839,3.14095,3.148292,3.127004,3.088888,3.040197,2.989028,2.941164,2.895257,2.84921,2.806609,2.771134,2.742503,2.724846,2.717808,2.73025,2.789642,2.924917,3.111163,12.263,9.8027,1.08,-2,1,0.2,"Wheat16H","9/08/2018","19:28:05",10000,35.4,"GPGGA",12726,46.0461716166667,"N",-109.197379683333,"W",32581,"FarmerB_PRO_PRO_2018_sec35middle.csv"
"SEC 35 MIDDLE",3.414035,3.34198,3.27431,3.208596,3.149782,3.105432,3.062298,3.012316,2.967646,2.935937,2.92114,2.925285,2.940166,2.942309,2.916647,2.881212,2.868833,2.90769,3.001988,3.119143,3.192348,3.202432,3.17842,3.136893,3.085011,3.030094,2.978525,2.929384,2.880789,2.834577,2.794827,2.764356,2.744534,2.736457,2.749041,2.813658,2.960114,3.162043,10.94,9.2319,1.08,-2,1,0.2,"Wheat16H","9/08/2018","19:29:04",10000,35.4,"GPGGA",12757,46.0461725333333,"N",-109.197748483333,"W",32582,"FarmerB_PRO_PRO_2018_sec35middle.csv"
"SEC 35 MIDDLE",3.385065,3.313758,3.246441,3.182665,3.127732,3.084899,3.040441,2.990359,2.945927,2.915269,2.900502,2.90525,2.920695,2.922046,2.896095,2.861763,2.849028,2.885683,2.978622,3.095717,3.167045,3.176994,3.154,3.113743,3.062467,3.008952,2.958973,2.91121,2.863499,2.817628,2.779428,2.748704,2.728551,2.720583,2.732801,2.795222,2.938314,3.13394,11.311,8.5959,1.08,-2,1,0.2,"Wheat16H","9/08/2018","19:30:00",10000,35.8,"GPGGA",12856,46.0461740333333,"N",-109.198408183333,"W",32583,"FarmerB_PRO_PRO_2018_sec35middle.csv"
"SEC 35 MIDDLE",3.597585,3.51734,3.442071,3.369891,3.302991,3.250803,3.201655,3.146222,3.09609,3.059132,3.038425,3.037802,3.04775,3.044133,3.01384,2.973403,2.95533,2.985588,3.073855,3.188438,3.26087,3.271537,3.249274,3.208563,3.156712,3.100683,3.048748,2.998271,2.947334,2.89938,2.858939,2.826418,2.80465,2.794442,2.806616,2.869549,3.012746,3.210706,12.214,8.0203,1.08,-2,1,0.2,"Wheat16H","9/08/2018","19:31:50",10000,35.7,"GPGGA",12952,46.0461750666667,"N",-109.19904295,"W",32584,"FarmerB_PRO_PRO_2018_sec35middle.csv"
"SEC 35 MIDDLE",3.354125,3.284558,3.219357,3.158324,3.103641,3.060217,3.018403,2.96974,2.926361,2.894964,2.880073,2.882628,2.894666,2.894796,2.868744,2.8341,2.820197,2.853112,2.938027,3.045677,3.11263,3.122975,3.102992,3.065488,3.01774,2.967282,2.919001,2.872768,2.826914,2.782623,2.745654,2.716632,2.697685,2.689509,2.701227,2.76168,2.898359,3.086453,11.607,8.765,1.08,-2,1,0.2,"Wheat16H","9/08/2018","19:32:18",10000,35.9,"GPGGA",13142,46.0464655,"N",-109.199201333333,"W",32585,"FarmerB_PRO_PRO_2018_sec35middle.csv"
"SEC 35 MIDDLE",3.30516,3.239303,3.177554,3.116098,3.063614,3.024689,2.984888,2.937382,2.894576,2.864428,2.849583,2.851942,2.864781,2.864596,2.840174,2.807661,2.796245,2.830397,2.915321,3.020075,3.084916,3.094507,3.073724,3.036065,2.988925,2.938646,2.892138,2.847351,2.801441,2.759224,2.723509,2.695475,2.676738,2.669837,2.682172,2.742012,2.877919,3.063962,11.276,9.415,1.08,-2,1,0.2,"Wheat16H","9/08/2018","19:32:45",10000,35.8,"GPGGA",13210,46.0467450666667,"N",-109.199201666667,"W",32586,"FarmerB_PRO_PRO_2018_sec35middle.csv"
"SEC 35 MIDDLE",3.339348,3.27196,3.209032,3.147315,3.090828,3.049344,3.009632,2.961553,2.918692,2.888306,2.872913,2.875224,2.888261,2.888325,2.862371,2.827471,2.813592,2.845694,2.930538,3.038375,3.106572,3.118052,3.097526,3.060509,3.011855,2.960926,2.91258,2.866283,2.819748,2.776343,2.739435,2.709922,2.691072,2.683116,2.694389,2.75384,2.890112,3.077011,11.453,9.0195,1.08,-2,1,0.2,"Wheat16H","9/08/2018","19:33:08",10000,35.8,"GPGGA",13237,46.0470136,"N",-109.199201583333,"W",32587,"FarmerB_PRO_PRO_2018_sec35middle.csv"
"SEC 35 MIDDLE",3.269917,3.208112,3.148902,3.092346,3.043599,3.008482,2.970711,2.925581,2.884663,2.855818,2.84141,2.842646,2.853431,2.852897,2.828398,2.797925,2.789112,2.822606,2.900752,2.996431,3.055539,3.063913,3.0429,3.006856,2.96196,2.913466,2.867904,2.824561,2.781679,2.740502,2.707254,2.681034,2.664594,2.658103,2.670194,2.728317,2.858747,3.038872,10.421,10.144,1.08,-2,1,0.2,"Wheat16H","9/08/2018","19:33:31",10000,35.7,"GPGGA",13301,46.04725365,"N",-109.1992016,"W",32588,"FarmerB_PRO_PRO_2018_sec35middle.csv"
"SEC 35 MIDDLE",3.322071,3.254941,3.19225,3.13194,3.076717,3.034355,2.992765,2.945833,2.903329,2.873594,2.857821,2.858704,2.870186,2.869598,2.843971,2.809793,2.797307,2.829081,2.911048,3.014319,3.079512,3.089994,3.069742,3.032904,2.985212,2.934039,2.885786,2.839281,2.793296,2.750176,2.713651,2.685172,2.666884,2.659224,2.670844,2.730523,2.865719,3.051235,11.932,9.7484,1.08,-2,1,0.2,"Wheat16H","9/08/2018","19:33:53",10000,35.9,"GPGGA",13323,46.0474727166667,"N",-109.199201666667,"W",32589,"FarmerB_PRO_PRO_2018_sec35middle.csv"
"SEC 35 MIDDLE",3.304188,3.238805,3.177861,3.117677,3.06427,3.024457,2.984994,2.938306,2.895767,2.8656,2.84946,2.85009,2.860333,2.858551,2.833503,2.802752,2.79387,2.829007,2.909641,3.007523,3.067932,3.07574,3.05529,3.01881,2.97148,2.920725,2.872845,2.827752,2.781595,2.73989,2.705127,2.678605,2.662104,2.656107,2.669691,2.731124,2.867776,3.054817,13.09,10.628,1.08,-2,1,0.2,"Wheat16H","9/08/2018","19:34:14",10000,36.5,"GPGGA",13345,46.0476916166667,"N",-109.199201533333,"W",32590,"FarmerB_PRO_PRO_2018_sec35middle.csv"
"SEC 35 MIDDLE",3.294467,3.228906,3.166615,3.106121,3.050802,3.008692,2.969012,2.923285,2.880999,2.849946,2.834199,2.83496,2.846145,2.844602,2.817826,2.782609,2.767069,2.795692,2.874788,2.976929,3.042378,3.053576,3.035106,3.00047,2.954466,2.904453,2.85742,2.811811,2.765295,2.72201,2.685611,2.656117,2.636733,2.628623,2.639211,2.697429,2.829854,3.010675,13.06,8.7757,1.08,-2,1,0.2,"Wheat16H","9/08/2018","19:34:34",10000,35.9,"GPGGA",13406,46.0479003166667,"N",-109.199201166667,"W",32591,"FarmerB_PRO_PRO_2018_sec35middle.csv"
"SEC 35 MIDDLE",3.38722,3.318465,3.254082,3.191276,3.134199,3.090382,3.0486,2.999589,2.955551,2.923382,2.907031,2.90896,2.920512,2.919008,2.891337,2.854551,2.838764,2.868584,2.951005,3.057634,3.125541,3.137527,3.118313,3.082029,3.034512,2.983017,2.933915,2.886404,2.839027,2.794436,2.756064,2.725572,2.706269,2.697303,2.708076,2.767976,2.905018,3.091599,12.421,8.2716,1.08,-2,1,0.2,"Wheat16H","9/08/2018","19:34:54",10000,35.9,"GPGGA",13426,46.0480995333333,"N",-109.19920175,"W",32592,"FarmerB_PRO_PRO_2018_sec35middle.csv"
"SEC 35 MIDDLE",3.321747,3.254529,3.189875,3.127121,3.074363,3.035861,2.996015,2.947886,2.904641,2.874345,2.859744,2.864058,2.877731,2.877606,2.851853,2.816459,2.802029,2.834179,2.919464,3.02852,3.097891,3.109734,3.091142,3.05556,3.008812,2.958082,2.910552,2.86412,2.817313,2.772882,2.735636,2.705842,2.686301,2.678088,2.689833,2.750165,2.887187,3.075062,13.38,8.3724,1.08,-2,1,0.2,"Wheat16H","9/08/2018","19:35:16",10000,35.9,"GPGGA",13446,46.0482979166667,"N",-109.199201866667,"W",32593,"FarmerB_PRO_PRO_2018_sec35middle.csv"
"SEC 35 MIDDLE",3.322511,3.257568,3.194372,3.134038,3.084523,3.048374,3.008321,2.9601,2.917005,2.886863,2.872974,2.877135,2.890583,2.890486,2.864989,2.830514,2.81676,2.847852,2.931432,3.036592,3.101885,3.112446,3.094529,3.059515,3.014994,2.966633,2.921435,2.877086,2.83233,2.789391,2.753524,2.724383,2.704841,2.696661,2.708148,2.767727,2.89943,3.080505,12.27,8.2848,1.08,-2,1,0.2,"Wheat16H","9/08/2018","19:35:35",10000,35.6,"GPGGA",13508,46.0485161666667,"N",-109.199201266667,"W",32594,"FarmerB_PRO_PRO_2018_sec35middle.csv"
"SEC 35 MIDDLE",3.455849,3.385993,3.320691,3.258374,3.200135,3.152792,3.108857,3.060508,3.016525,2.983872,2.96749,2.969947,2.983193,2.982106,2.955352,2.917875,2.901079,2.93012,3.014672,3.125174,3.196466,3.208717,3.189673,3.15221,3.104463,3.052514,3.002011,2.955001,2.907315,2.861443,2.82273,2.791273,2.76974,2.759641,2.769766,2.828134,2.962447,3.148016,11.726,7.8085,1.08,-2,1,0.2,"Wheat16H","9/08/2018","19:35:53",10000,35.4,"GPGGA",13528,46.04871595,"N",-109.199202166667,"W",32595,"FarmerB_PRO_PRO_2018_sec35middle.csv"
"SEC 35 MIDDLE",3.466717,3.399587,3.332726,3.267367,3.210995,3.170507,3.128648,3.078991,3.034587,3.003076,2.986749,2.990884,3.005849,3.00649,2.979829,2.943585,2.928761,2.961855,3.051809,3.166648,3.239499,3.251895,3.232011,3.192842,3.142715,3.090069,3.040703,2.991874,2.942702,2.896922,2.858328,2.826287,2.80573,2.79635,2.807632,2.869462,3.011733,3.207232,11.681,8.5618,1.08,-2,1,0.2,"Wheat16H","9/08/2018","19:36:09",10000,35.9,"GPGGA",13545,46.0488866,"N",-109.19920185,"W",32596,"FarmerB_PRO_PRO_2018_sec35middle.csv"
"SEC 35 MIDDLE",3.196068,3.145171,3.094305,3.0432,3.00154,2.971195,2.937111,2.89519,2.857572,2.83072,2.817001,2.820931,2.833742,2.833345,2.809725,2.778096,2.765269,2.793331,2.869769,2.966031,3.027979,3.037692,3.022833,2.991783,2.950701,2.905259,2.862746,2.82088,2.779024,2.737504,2.703876,2.676722,2.658544,2.650243,2.661134,2.716926,2.84297,3.013039,15.152,8.948,1.08,-2,1,0.2,"Wheat16H","9/08/2018","19:36:25",10000,34.9,"GPGGA",13601,46.0490461333333,"N",-109.199201816667,"W",32597,"FarmerB_PRO_PRO_2018_sec35middle.csv"
"SEC 35 MIDDLE",3.169331,3.111335,3.055923,3.00184,2.954655,2.918414,2.881999,2.838141,2.798966,2.769306,2.752964,2.752069,2.760347,2.755811,2.730554,2.697422,2.68257,2.705764,2.775392,2.865593,2.922583,2.932041,2.917406,2.887187,2.847407,2.803518,2.76261,2.721488,2.680821,2.641488,2.609199,2.58268,2.565556,2.557731,2.568322,2.620985,2.74136,2.903942,14.397,8.3644,1.08,-2,1,0.2,"Wheat16H","9/08/2018","19:36:42",10000,34.8,"GPGGA",13617,46.0492040333333,"N",-109.199208583333,"W",32598,"FarmerB_PRO_PRO_2018_sec35middle.csv"
"SEC 35 MIDDLE",3.378282,3.309256,3.243698,3.181314,3.125928,3.084028,3.041003,2.99123,2.946274,2.914455,2.899431,2.902708,2.91585,2.915617,2.888978,2.852004,2.83678,2.869539,2.95752,3.068826,3.138619,3.150047,3.130362,3.092881,3.044277,2.992496,2.943717,2.8965,2.848954,2.803522,2.76508,2.734728,2.714924,2.705827,2.717465,2.779726,2.919563,3.110767,12.304,8.4768,1.08,-2,1,0.2,"Wheat16H","9/08/2018","19:38:24",10000,34.8,"GPGGA",13634,46.0493561,"N",-109.19927955,"W",32599,"FarmerB_PRO_PRO_2018_sec35middle.csv"
"SEC 35 MIDDLE",3.57135,3.495562,3.42322,3.353263,3.29267,3.246987,3.198988,3.143298,3.093383,3.057717,3.038465,3.039407,3.05059,3.046741,3.015845,2.976195,2.959025,2.990848,3.079471,3.192597,3.262815,3.272696,3.251327,3.211962,3.161053,3.106767,3.055921,3.006384,2.95567,2.907804,2.867588,2.835122,2.813579,2.804116,2.816221,2.880212,3.024496,3.222322,13,8.1026,1.08,-2,1,0.2,"Wheat16H","9/08/2018","19:39:15",10000,34.8,"GPGGA",13816,46.0486835,"N",-109.199047083333,"W",32600,"FarmerB_PRO_PRO_2018_sec35middle.csv"
"SEC 35 MIDDLE",3.459229,3.391835,3.327757,3.266031,3.210685,3.16833,3.124429,3.07455,3.028798,2.996725,2.981507,2.985061,2.998783,2.998448,2.971306,2.933217,2.916837,2.949077,3.037773,3.150821,3.222003,3.233894,3.214003,3.176416,3.127515,3.075279,3.025882,2.978521,2.929541,2.882954,2.843893,2.812805,2.791225,2.781528,2.793133,2.855008,2.994327,3.187895,12.274,8.3227,1.08,-2,1,0.2,"Wheat16H","9/08/2018","19:39:41",10000,35.1,"GPGGA",13907,46.0482277666667,"N",-109.199047983333,"W",32601,"FarmerB_PRO_PRO_2018_sec35middle.csv"
"SEC 35 MIDDLE",3.451262,3.379416,3.31256,3.24748,3.188004,3.141962,3.096104,3.045068,2.999172,2.966936,2.948332,2.949075,2.960649,2.958891,2.928621,2.889998,2.872845,2.902175,2.98548,3.094419,3.165167,3.176812,3.157904,3.121281,3.072646,3.020041,2.969649,2.921435,2.872717,2.825883,2.787446,2.756216,2.735607,2.726114,2.737883,2.799446,2.939007,3.129095,13.423,9.0722,1.08,-2,1,0.2,"Wheat16H","9/08/2018","19:40:07",10000,35.2,"GPGGA",13933,46.04799565,"N",-109.199047083333,"W",32602,"FarmerB_PRO_PRO_2018_sec35middle.csv"
"SEC 35 MIDDLE",3.24701,3.183109,3.124121,3.066495,3.014208,2.97202,2.931324,2.884938,2.843247,2.812993,2.796413,2.79634,2.805169,2.802583,2.775631,2.741233,2.725634,2.752678,2.827581,2.922584,2.983821,2.994119,2.976551,2.943236,2.899684,2.852746,2.807592,2.764171,2.720466,2.679092,2.644071,2.616777,2.598979,2.591342,2.601542,2.657686,2.784609,2.957896,12.907,8.9723,1.08,-2,1,0.2,"Wheat16H","9/08/2018","19:40:30",10000,35.1,"GPGGA",13959,46.0477458333333,"N",-109.199048216667,"W",32603,"FarmerB_PRO_PRO_2018_sec35middle.csv"
"SEC 35 MIDDLE",3.306986,3.242122,3.180981,3.123004,3.070423,3.029278,2.988669,2.941865,2.89963,2.868543,2.851268,2.851069,2.859539,2.856283,2.830536,2.79877,2.787534,2.819332,2.896326,2.990326,3.049134,3.056962,3.036867,3.001663,2.95554,2.906192,2.859523,2.814933,2.770553,2.728601,2.694729,2.668097,2.651234,2.644641,2.657125,2.716541,2.849592,3.030838,12.869,10.01,1.08,-2,1,0.2,"Wheat16H","9/08/2018","19:40:50",10000,35.2,"GPGGA",14022,46.047501,"N",-109.199048066667,"W",32604,"FarmerB_PRO_PRO_2018_sec35middle.csv"
"SEC 35 MIDDLE",3.387815,3.318927,3.253491,3.189405,3.13253,3.091343,3.049633,2.999649,2.954093,2.921772,2.904766,2.90598,2.916366,2.914861,2.886996,2.851123,2.835977,2.867647,2.951773,3.057937,3.125459,3.135964,3.115046,3.076547,3.028511,2.97619,2.927706,2.880782,2.833912,2.789245,2.752033,2.722731,2.703413,2.694527,2.706027,2.766137,2.903278,3.092421,11.381,8.7945,1.08,-2,1,0.2,"Wheat16H","9/08/2018","19:41:15",10000,35.7,"GPGGA",14043,46.04730135,"N",-109.199048183333,"W",32605,"FarmerB_PRO_PRO_2018_sec35middle.csv"
"SEC 35 MIDDLE",3.430873,3.358567,3.291976,3.227309,3.169131,3.124597,3.080093,3.029665,2.984747,2.953135,2.938071,2.941985,2.956961,2.957899,2.930768,2.893048,2.877676,2.911048,3.00164,3.117134,3.191705,3.204784,3.184443,3.145244,3.095724,3.041728,2.991318,2.943373,2.89468,2.848195,2.80893,2.778365,2.757652,2.748089,2.760018,2.822831,2.964627,3.159747,11.123,8.5642,1.08,-2,1,0.2,"Wheat16H","9/08/2018","19:41:38",10000,35.7,"GPGGA",14107,46.0470736833333,"N",-109.199048333333,"W",32606,"FarmerB_PRO_PRO_2018_sec35middle.csv"
"SEC 35 MIDDLE",3.4488,3.376079,3.307561,3.241604,3.184093,3.142145,3.098372,3.047022,3.000867,2.969315,2.953717,2.957728,2.972834,2.972856,2.94571,2.908451,2.893428,2.927881,3.018753,3.134365,3.207825,3.221097,3.200284,3.161268,3.111156,3.058022,3.008075,2.959541,2.910835,2.864576,2.825409,2.794536,2.774254,2.765188,2.777194,2.840584,2.984149,3.181402,11.206,8.5808,1.08,-2,1,0.2,"Wheat16H","9/08/2018","19:42:01",10000,35.4,"GPGGA",14130,46.0468552,"N",-109.199047983333,"W",32607,"FarmerB_PRO_PRO_2018_sec35middle.csv"
"SEC 35 MIDDLE",3.476447,3.402451,3.333267,3.266716,3.206757,3.160394,3.114752,3.063743,3.017502,2.984287,2.966856,2.969059,2.981791,2.98099,2.952709,2.91431,2.897632,2.928318,3.014993,3.127076,3.200124,3.212586,3.192566,3.15388,3.104326,3.050915,3.00084,2.952129,2.903587,2.857334,2.818167,2.787417,2.766463,2.756756,2.768361,2.828977,2.969196,3.162861,11.593,8.3509,1.08,-2,1,0.2,"Wheat16H","9/08/2018","19:42:26",10000,35.3,"GPGGA",14153,46.0466375,"N",-109.199048016667,"W",32608,"FarmerB_PRO_PRO_2018_sec35middle.csv"
"SEC 35 MIDDLE",3.325387,3.25756,3.193701,3.13127,3.075942,3.034876,2.994528,2.946427,2.903389,2.872911,2.857462,2.860096,2.872536,2.872457,2.84741,2.814264,2.801737,2.836168,2.923752,3.031973,3.096879,3.103888,3.081299,3.042857,2.994133,2.942941,2.895991,2.850993,2.805149,2.761561,2.724995,2.695741,2.67682,2.668489,2.680792,2.74093,2.875544,3.061363,12.475,8.9429,1.08,-2,1,0.2,"Wheat16H","9/08/2018","19:43:42",10000,35.5,"GPGGA",14219,46.046391,"N",-109.199047783333,"W",32609,"FarmerB_PRO_PRO_2018_sec35middle.csv"
