"sample_id","sp1","sp2","sp3","sp4","sp5","sp6","sp7","sp8","sp9","sp10","sp11","sp12","sp13","sp14","sp15","sp16","sp17","sp18","sp19","sp20","sp21","sp22","sp23","sp24","sp25","sp26","sp27","sp28","sp29","sp30","sp31","sp32","sp33","sp34","sp35","sp36","sp37","sp38","protein","moisture","slope1","bias1","slope2","bias2","product","date","time","int_time","temp","gps","utc_time","y","n","x","w","id","orig_file"
"SEC 35 MIDDLE",3.304538,3.226717,3.157238,3.090185,3.030369,2.979591,2.929016,2.878471,2.834692,2.803747,2.788353,2.791554,2.804515,2.804049,2.779207,2.746471,2.735723,2.771351,2.85809,2.965449,3.032628,3.041734,3.019473,2.980538,2.932528,2.880832,2.831009,2.783504,2.737283,2.694602,2.658154,2.630189,2.612811,2.605756,2.618134,2.678474,2.814371,2.999685,11.9408,9.5665,NA,3.042309,13.02,-1,"WheatUS16","9/08/2016","13:13:06",10000,NA,"GPGGA",191206,46.0496868,"N",-109.2026416,"W",11405,"FarmerB_PRO_PRO_2016_sec35middle.csv"
"SEC 35 MIDDLE",3.225955,3.153775,3.088864,3.024631,2.965538,2.91745,2.871695,2.824701,2.784255,2.755984,2.742416,2.744859,2.757464,2.759178,2.737398,2.706316,2.695445,2.730309,2.814981,2.917279,2.981515,2.991581,2.971452,2.93426,2.886784,2.837504,2.790545,2.745044,2.6995,2.658316,2.624058,2.596649,2.579105,2.572787,2.585824,2.643985,2.774056,2.950786,11.4104,9.753,NA,2.807603,12.51,-1,"WheatUS16","9/08/2016","13:13:21",10000,NA,"GPGGA",191222,46.04941055,"N",-109.2026421,"W",11406,"FarmerB_PRO_PRO_2016_sec35middle.csv"
"SEC 35 MIDDLE",3.383821,3.304228,3.231547,3.160902,3.097296,3.045783,2.995286,2.942829,2.896799,2.864385,2.84926,2.851625,2.864946,2.866117,2.840984,2.806214,2.794024,2.831659,2.923204,3.034912,3.104227,3.114575,3.092173,3.051851,3.000584,2.946513,2.895236,2.845977,2.797311,2.753407,2.716884,2.688128,2.669223,2.661789,2.674644,2.736925,2.876279,3.070799,10.6616,9.709,NA,2.947797,11.79,-1,"WheatUS16","9/08/2016","13:13:36",10000,NA,"GPGGA",191237,46.04915682,"N",-109.2026421,"W",11407,"FarmerB_PRO_PRO_2016_sec35middle.csv"
"SEC 35 MIDDLE",3.223973,3.152018,3.086092,3.021174,2.965954,2.923079,2.877522,2.826423,2.783384,2.754454,2.740755,2.743306,2.754819,2.754656,2.732103,2.70096,2.690524,2.725715,2.810429,2.912861,2.974995,2.984116,2.963871,2.927056,2.880645,2.831873,2.785712,2.740514,2.695077,2.653301,2.619167,2.592965,2.575852,2.569643,2.582607,2.642348,2.77343,2.953001,12.544,9.6593,NA,3.166461,13.6,-1,"WheatUS16","9/08/2016","13:13:51",10000,NA,"GPGGA",191252,46.04889923,"N",-109.2026419,"W",11408,"FarmerB_PRO_PRO_2016_sec35middle.csv"
"SEC 35 MIDDLE",3.31568,3.240468,3.170883,3.104569,3.045768,2.997983,2.948247,2.896812,2.853334,2.823755,2.809185,2.812034,2.825205,2.826765,2.802919,2.769871,2.759068,2.796402,2.885251,2.993079,3.060185,3.070426,3.048861,3.009412,2.960336,2.908741,2.859338,2.811259,2.764259,2.721904,2.686515,2.65771,2.638933,2.63243,2.645521,2.706043,2.840936,3.027001,10.4328,9.6731,NA,3.269176,11.57,-1,"WheatUS16","9/08/2016","13:14:06",10000,NA,"GPGGA",191306,46.04865917,"N",-109.2026428,"W",11409,"FarmerB_PRO_PRO_2016_sec35middle.csv"
"SEC 35 MIDDLE",3.393464,3.312184,3.238623,3.168688,3.107184,3.057498,3.006584,2.953925,2.908279,2.875682,2.859051,2.861521,2.873669,2.872522,2.846189,2.812503,2.802102,2.83984,2.927523,3.036217,3.104412,3.113788,3.091177,3.051401,3.001773,2.949123,2.898269,2.850159,2.802727,2.75899,2.721546,2.692669,2.675206,2.66887,2.681732,2.743721,2.882723,3.073315,11.5664,9.6749,NA,2.964026,12.66,-1,"WheatUS16","9/08/2016","13:14:21",10000,NA,"GPGGA",191322,46.04838498,"N",-109.202642,"W",11410,"FarmerB_PRO_PRO_2016_sec35middle.csv"
"SEC 35 MIDDLE",3.401549,3.323733,3.252285,3.182703,3.120338,3.067798,3.01529,2.961998,2.915627,2.881957,2.862718,2.861814,2.870413,2.867837,2.840544,2.805605,2.792688,2.825783,2.906485,3.005836,3.066729,3.075264,3.053936,3.016663,2.969697,2.920341,2.871956,2.824886,2.778621,2.737169,2.70226,2.674432,2.656432,2.650407,2.663553,2.723269,2.855581,3.034742,10.9424,9.688,NA,3.06153,12.06,-1,"WheatUS16","9/08/2016","13:14:36",10000,NA,"GPGGA",191337,46.0481276,"N",-109.2026421,"W",11411,"FarmerB_PRO_PRO_2016_sec35middle.csv"
"SEC 35 MIDDLE",3.55278,3.467613,3.389568,3.315025,3.248055,3.191824,3.134176,3.075903,3.024979,2.988097,2.965289,2.960363,2.964381,2.956958,2.92532,2.887102,2.871587,2.901088,2.977713,3.072807,3.132772,3.141737,3.121905,3.086384,3.039611,2.988626,2.939321,2.890161,2.84129,2.798564,2.761646,2.732535,2.715963,2.709353,2.723469,2.785846,2.924463,3.106056,14.416,9.2719,NA,3.119024,15.4,-1,"WheatUS16","9/08/2016","13:14:51",10000,NA,"GPGGA",191352,46.04788535,"N",-109.2026414,"W",11412,"FarmerB_PRO_PRO_2016_sec35middle.csv"
"SEC 35 MIDDLE",3.612547,3.525458,3.443409,3.365701,3.296665,3.238608,3.178097,3.116112,3.063293,3.02358,2.998896,2.992234,2.995659,2.986795,2.95368,2.914125,2.898376,2.929082,3.008054,3.105803,3.165679,3.173668,3.152001,3.113921,3.065341,3.012996,2.961348,2.911624,2.862326,2.817789,2.779893,2.751254,2.732609,2.726968,2.741381,2.804383,2.94407,3.131116,12.6688,9.359,NA,3.360338,13.72,-1,"WheatUS16","9/08/2016","13:15:13",10000,NA,"GPGGA",191406,46.04770042,"N",-109.2026426,"W",11413,"FarmerB_PRO_PRO_2016_sec35middle.csv"
"SEC 35 MIDDLE",3.326689,3.250423,3.18134,3.112463,3.048427,2.99608,2.945808,2.893744,2.848015,2.814914,2.796565,2.79524,2.803321,2.800341,2.774302,2.740813,2.727429,2.759938,2.842042,2.94379,3.005032,3.012243,2.990654,2.953255,2.905124,2.85391,2.804919,2.758664,2.712137,2.670108,2.634745,2.607421,2.589771,2.58251,2.594555,2.653526,2.784644,2.964045,13.3344,9.5662,NA,0,14.36,-1,"WheatUS16","9/08/2016","13:18:45",10000,NA,"GPGGA",191428,46.0473897,"N",-109.2025446,"W",11414,"FarmerB_PRO_PRO_2016_sec35middle.csv"
"SEC 35 MIDDLE",3.233864,3.162556,3.097715,3.034683,2.976803,2.929555,2.881978,2.833167,2.790812,2.759578,2.74335,2.744033,2.753092,2.749927,2.724164,2.69277,2.680661,2.711233,2.788318,2.884137,2.943168,2.951662,2.933006,2.899361,2.855078,2.807146,2.760795,2.716444,2.67316,2.632475,2.598759,2.571668,2.555575,2.548734,2.560229,2.61639,2.74298,2.915379,13.9272,9.4114,NA,0,14.93,-1,"WheatUS16","9/08/2016","13:18:55",10000,NA,"GPGGA",191748,46.04524607,"N",-109.2023347,"W",11415,"FarmerB_PRO_PRO_2016_sec35middle.csv"
"SEC 35 MIDDLE",3.570332,3.48232,3.402642,3.326567,3.257977,3.201648,3.144344,3.086217,3.035249,2.997321,2.975252,2.972303,2.97965,2.973031,2.942293,2.904309,2.889266,2.920579,3.003196,3.106874,3.172348,3.18194,3.16048,3.122479,3.0734,3.019785,2.968004,2.917328,2.867844,2.822852,2.784841,2.755353,2.737066,2.730217,2.743157,2.805863,2.947203,3.136492,13.7296,9.3081,NA,0,14.74,-1,"WheatUS16","9/08/2016","13:19:11",10000,NA,"GPGGA",191810,46.04555937,"N",-109.2023346,"W",11416,"FarmerB_PRO_PRO_2016_sec35middle.csv"
"SEC 35 MIDDLE",3.408412,3.333508,3.264933,3.197774,3.131358,3.073607,3.021907,2.971216,2.925066,2.890362,2.869508,2.865663,2.870461,2.863441,2.835107,2.800475,2.784431,2.808403,2.878258,2.967747,3.025842,3.03524,3.018147,2.986351,2.942889,2.894988,2.84795,2.801937,2.75602,2.714391,2.678525,2.650847,2.634513,2.628598,2.640427,2.696034,2.821856,2.99334,16.4024,9.0842,NA,2.873681,17.31,-1,"WheatUS16","9/08/2016","13:19:28",10000,NA,"GPGGA",191826,46.04578962,"N",-109.2023349,"W",11417,"FarmerB_PRO_PRO_2016_sec35middle.csv"
"SEC 35 MIDDLE",3.417187,3.338207,3.266395,3.195635,3.131536,3.078787,3.026433,2.973013,2.925388,2.889857,2.869518,2.86678,2.872862,2.867119,2.838247,2.803538,2.788396,2.816648,2.89296,2.98939,3.049474,3.058105,3.038708,3.004647,2.958692,2.908926,2.860224,2.813645,2.767585,2.725013,2.689786,2.662269,2.645498,2.638352,2.650098,2.708669,2.839947,3.016276,14.9672,9.34,NA,2.003308,15.93,-1,"WheatUS16","9/08/2016","13:19:43",10000,NA,"GPGGA",191843,46.0460453,"N",-109.2023351,"W",11418,"FarmerB_PRO_PRO_2016_sec35middle.csv"
"SEC 35 MIDDLE",3.448757,3.368486,3.293531,3.223834,3.160177,3.104849,3.050876,2.99591,2.948267,2.912045,2.890892,2.888057,2.89485,2.888556,2.859395,2.823878,2.809512,2.838721,2.916376,3.013264,3.074649,3.083828,3.065073,3.0309,2.985511,2.93539,2.8866,2.839132,2.792546,2.749469,2.712983,2.684496,2.667824,2.661638,2.674898,2.736046,2.870707,3.052408,15.456,9.3765,NA,0,16.4,-1,"WheatUS16","9/08/2016","13:19:59",10000,NA,"GPGGA",191857,46.04624298,"N",-109.2023347,"W",11419,"FarmerB_PRO_PRO_2016_sec35middle.csv"
"SEC 35 MIDDLE",3.430913,3.351669,3.279823,3.211744,3.150055,3.098765,3.046328,2.992106,2.946081,2.91253,2.892993,2.891334,2.899445,2.894662,2.86571,2.830682,2.817145,2.8486,2.927059,3.024998,3.08659,3.096605,3.07668,3.041623,2.995044,2.945004,2.895802,2.847762,2.800772,2.758489,2.722618,2.69436,2.676775,2.670473,2.683783,2.744028,2.87869,3.063316,13.4696,9.3827,NA,0,14.49,-1,"WheatUS16","9/08/2016","13:20:12",10000,NA,"GPGGA",191914,46.04651193,"N",-109.202335,"W",11420,"FarmerB_PRO_PRO_2016_sec35middle.csv"
"SEC 35 MIDDLE",3.391956,3.314524,3.241777,3.171943,3.110903,3.063068,3.012979,2.959259,2.913096,2.880325,2.862309,2.862064,2.871958,2.869404,2.842022,2.807683,2.795238,2.829,2.910747,3.010688,3.073418,3.083747,3.06484,3.029333,2.9825,2.932626,2.884083,2.83635,2.789513,2.746507,2.711544,2.68347,2.665708,2.659532,2.673587,2.735428,2.872037,3.056709,12.908,9.6367,NA,0,13.95,-1,"WheatUS16","9/08/2016","13:20:27",10000,NA,"GPGGA",191927,46.04671908,"N",-109.2023349,"W",11421,"FarmerB_PRO_PRO_2016_sec35middle.csv"
"SEC 35 MIDDLE",3.319133,3.242589,3.172257,3.106469,3.045788,2.994204,2.944224,2.893377,2.849608,2.818015,2.802383,2.805202,2.816616,2.815838,2.790646,2.757789,2.745869,2.780016,2.864308,2.968329,3.033736,3.04399,3.023777,2.987512,2.939705,2.888422,2.839071,2.792094,2.745297,2.702469,2.665977,2.638364,2.621772,2.615042,2.627766,2.688439,2.822941,3.00765,13.5112,9.6,NA,0,14.53,-1,"WheatUS16","9/08/2016","13:20:41",10000,NA,"GPGGA",191941,46.04694317,"N",-109.2023345,"W",11422,"FarmerB_PRO_PRO_2016_sec35middle.csv"
"SEC 35 MIDDLE",3.663442,3.5712,3.488305,3.409013,3.336139,3.272043,3.211611,3.152015,3.100687,3.061512,3.038207,3.034381,3.042283,3.036742,3.005051,2.965884,2.949917,2.982552,3.068592,3.177351,3.245361,3.254186,3.230645,3.190112,3.137945,3.081739,3.027124,2.97452,2.921971,2.874887,2.834594,2.803643,2.784051,2.777733,2.791334,2.857167,3.00503,3.202225,13.5736,9.3394,NA,0,14.59,-1,"WheatUS16","9/08/2016","13:21:37",10000,NA,"GPGGA",191955,46.04716428,"N",-109.2023342,"W",11423,"FarmerB_PRO_PRO_2016_sec35middle.csv"
"SEC 35 MIDDLE",3.358552,3.281057,3.209134,3.140325,3.076493,3.023827,2.972332,2.920081,2.874133,2.841538,2.822987,2.821944,2.83068,2.827765,2.800472,2.765724,2.751794,2.782924,2.861971,2.960536,3.023049,3.033895,3.015667,2.980872,2.934566,2.884945,2.836445,2.788709,2.741586,2.699482,2.664035,2.636007,2.618512,2.613143,2.627266,2.686912,2.820282,3.00108,13.6152,9.4059,NA,0,14.63,-1,"WheatUS16","9/08/2016","13:21:56",10000,NA,"GPGGA",192051,46.04811188,"N",-109.2023347,"W",11424,"FarmerB_PRO_PRO_2016_sec35middle.csv"
"SEC 35 MIDDLE",3.273536,3.198335,3.130836,3.064906,3.003356,2.952102,2.903552,2.85369,2.810834,2.780297,2.763559,2.764207,2.774706,2.773948,2.749462,2.716686,2.704263,2.737525,2.819927,2.921463,2.985784,2.996541,2.977652,2.942056,2.895085,2.844959,2.797346,2.750492,2.704145,2.662662,2.627521,2.599709,2.582023,2.575596,2.588876,2.64853,2.780756,2.961496,13.4384,9.5731,NA,3.027691,14.46,-1,"WheatUS16","9/08/2016","13:22:12",10000,NA,"GPGGA",192110,46.0484342,"N",-109.2023348,"W",11425,"FarmerB_PRO_PRO_2016_sec35middle.csv"
"SEC 35 MIDDLE",3.300289,3.222605,3.152518,3.085302,3.024446,2.973387,2.923394,2.872252,2.828439,2.796847,2.780475,2.781921,2.794118,2.793222,2.767013,2.733896,2.722522,2.75667,2.840485,2.94564,3.012086,3.023158,3.00301,2.966537,2.919002,2.867988,2.818078,2.770341,2.723593,2.681595,2.645552,2.617353,2.599885,2.593849,2.606635,2.666758,2.802019,2.986629,12.5544,9.5594,NA,2.803052,13.61,-1,"WheatUS16","9/08/2016","13:22:26",10000,NA,"GPGGA",192125,46.04868845,"N",-109.2023348,"W",11426,"FarmerB_PRO_PRO_2016_sec35middle.csv"
"SEC 35 MIDDLE",3.271835,3.196395,3.12898,3.0639,3.004852,2.954752,2.905953,2.855545,2.812181,2.780535,2.764181,2.764894,2.775131,2.773153,2.747552,2.714496,2.702321,2.735477,2.817534,2.918277,2.980622,2.990061,2.971098,2.936151,2.889988,2.840213,2.792694,2.746558,2.700864,2.659029,2.624387,2.597358,2.580244,2.573598,2.586232,2.646119,2.778907,2.958649,13.8752,9.543,NA,2.939278,14.88,-1,"WheatUS16","9/08/2016","13:22:42",10000,NA,"GPGGA",192140,46.04894705,"N",-109.2023347,"W",11427,"FarmerB_PRO_PRO_2016_sec35middle.csv"
"SEC 35 MIDDLE",3.364103,3.284601,3.211618,3.140141,3.077764,3.030758,2.981132,2.926585,2.880208,2.847874,2.831171,2.8328,2.844745,2.843698,2.817064,2.782935,2.771423,2.80796,2.895796,3.002517,3.068487,3.078746,3.058535,3.020812,2.971299,2.919267,2.869599,2.821076,2.772546,2.728558,2.691987,2.66356,2.645524,2.639573,2.653898,2.717629,2.857996,3.048851,12.8248,9.6428,NA,3.149345,13.87,-1,"WheatUS16","9/08/2016","13:23:01",10000,NA,"GPGGA",192156,46.04922423,"N",-109.2023346,"W",11428,"FarmerB_PRO_PRO_2016_sec35middle.csv"
"SEC 35 MIDDLE",3.229751,3.157423,3.091344,3.027482,2.972249,2.931751,2.886173,2.836399,2.793689,2.764107,2.751077,2.755975,2.769842,2.771212,2.748406,2.718116,2.709016,2.7463,2.834351,2.941053,3.005963,3.014241,2.992136,2.954425,2.907201,2.856821,2.808825,2.763183,2.718225,2.67612,2.640838,2.613449,2.59692,2.590973,2.603667,2.664719,2.798788,2.98391,12.3776,9.8399,NA,3.252997,13.44,-1,"WheatUS16","9/08/2016","13:23:19",10000,NA,"GPGGA",192215,46.04955518,"N",-109.2023349,"W",11429,"FarmerB_PRO_PRO_2016_sec35middle.csv"
"SEC 35 MIDDLE",3.260869,3.185718,3.116796,3.052071,2.995896,2.949052,2.900007,2.848487,2.80628,2.77663,2.763402,2.768152,2.783638,2.785764,2.762021,2.73049,2.720881,2.759221,2.8488,2.958826,3.027132,3.037327,3.01529,2.976574,2.927755,2.87624,2.826622,2.779012,2.732373,2.689642,2.653229,2.624665,2.607011,2.601095,2.614584,2.676263,2.814476,3.004098,11.3376,9.7289,NA,2.971622,12.44,-1,"WheatUS16","9/08/2016","13:23:37",10000,NA,"GPGGA",192233,46.04986755,"N",-109.2023349,"W",11430,"FarmerB_PRO_PRO_2016_sec35middle.csv"
"SEC 35 MIDDLE",3.350824,3.272206,3.20128,3.133938,3.073243,3.025859,2.977896,2.926847,2.882384,2.852513,2.839682,2.846642,2.864089,2.86782,2.844652,2.812474,2.803091,2.844434,2.940972,3.059042,3.131601,3.142196,3.118267,3.076738,3.024508,2.970006,2.918279,2.869106,2.820817,2.775773,2.737505,2.707867,2.689229,2.681895,2.694783,2.758377,2.901213,3.097173,10.5992,9.785,NA,3.070972,11.73,-1,"WheatUS16","9/08/2016","13:23:55",10000,NA,"GPGGA",192251,46.05018025,"N",-109.2023346,"W",11431,"FarmerB_PRO_PRO_2016_sec35middle.csv"
"SEC 35 MIDDLE",3.377548,3.297935,3.226764,3.158896,3.098026,3.04932,2.999304,2.947671,2.902748,2.871776,2.857431,2.862729,2.878012,2.880782,2.857177,2.824781,2.814619,2.855022,2.950098,3.065533,3.136318,3.145662,3.121573,3.080009,3.028461,2.973946,2.921837,2.873101,2.824677,2.779955,2.741842,2.711976,2.693763,2.686192,2.699377,2.762789,2.904517,3.100675,11.192,9.8737,NA,3.138427,12.3,-1,"WheatUS16","9/08/2016","13:24:14",10000,NA,"GPGGA",192308,46.05047558,"N",-109.2023352,"W",11432,"FarmerB_PRO_PRO_2016_sec35middle.csv"
"SEC 35 MIDDLE",3.476633,3.39313,3.317608,3.243116,3.177967,3.127305,3.074797,3.019552,2.972636,2.941512,2.927565,2.933008,2.950602,2.955099,2.930186,2.894817,2.883865,2.926944,3.028926,3.154001,3.231619,3.243521,3.218089,3.172662,3.116298,3.058105,3.003181,2.950358,2.897905,2.849941,2.80983,2.778391,2.757489,2.749981,2.76472,2.830705,2.981032,3.190098,9.0808,9.6074,NA,3.378022,10.27,-1,"WheatUS16","9/08/2016","13:24:35",10000,NA,"GPGGA",192327,46.05080672,"N",-109.2023348,"W",11433,"FarmerB_PRO_PRO_2016_sec35middle.csv"
"SEC 35 MIDDLE",3.307613,3.231438,3.162109,3.094393,3.034739,2.988265,2.941034,2.889489,2.845244,2.815397,2.801457,2.804837,2.817524,2.8185,2.794774,2.762717,2.752078,2.789707,2.879083,2.987665,3.05418,3.063604,3.042077,3.003311,2.953539,2.901167,2.851698,2.804568,2.757602,2.714769,2.678299,2.649699,2.631054,2.624381,2.638306,2.700231,2.837306,3.02711,12.0968,9.5827,NA,0,13.17,-1,"WheatUS16","9/08/2016","13:24:51",10000,NA,"GPGGA",192348,46.05117243,"N",-109.202334,"W",11434,"FarmerB_PRO_PRO_2016_sec35middle.csv"
"SEC 35 MIDDLE",3.344943,3.266744,3.19578,3.128099,3.067699,3.017385,2.967897,2.916357,2.872714,2.840826,2.824735,2.827415,2.841421,2.842183,2.816712,2.782795,2.771323,2.807534,2.895853,3.005268,3.073159,3.083005,3.06088,3.022305,2.973284,2.921127,2.870233,2.821702,2.774594,2.731601,2.69454,2.665361,2.646667,2.640175,2.653144,2.714858,2.852324,3.044284,11.4104,9.6216,NA,0,12.51,-1,"WheatUS16","9/08/2016","13:25:06",10000,NA,"GPGGA",192404,46.05145125,"N",-109.202335,"W",11435,"FarmerB_PRO_PRO_2016_sec35middle.csv"
"SEC 35 MIDDLE",3.374134,3.295256,3.224098,3.155702,3.093078,3.041207,2.990259,2.937884,2.892694,2.861408,2.845625,2.847702,2.859509,2.859985,2.835143,2.801597,2.788511,2.823555,2.910393,3.018695,3.085942,3.096461,3.075465,3.037463,2.987436,2.93462,2.883848,2.835728,2.787717,2.74422,2.70709,2.678539,2.660172,2.65355,2.666439,2.727846,2.86492,3.053142,12.7208,9.5242,NA,0,13.77,-1,"WheatUS16","9/08/2016","13:25:19",10000,NA,"GPGGA",192418,46.05169638,"N",-109.2023344,"W",11436,"FarmerB_PRO_PRO_2016_sec35middle.csv"
"SEC 35 MIDDLE",3.387405,3.308172,3.235594,3.164948,3.103153,3.054653,3.004878,2.951571,2.905769,2.873865,2.858054,2.859425,2.870275,2.868954,2.843368,2.809253,2.796527,2.831284,2.916711,3.02272,3.087977,3.098061,3.077248,3.039971,2.990882,2.938632,2.889291,2.841883,2.794044,2.75039,2.713827,2.685603,2.667278,2.660579,2.674038,2.735982,2.872803,3.061025,12.9392,9.3959,NA,2.865147,13.98,-1,"WheatUS16","9/08/2016","13:25:34",10000,NA,"GPGGA",192432,46.05194285,"N",-109.2023344,"W",11437,"FarmerB_PRO_PRO_2016_sec35middle.csv"
"SEC 35 MIDDLE",3.352318,3.273206,3.201219,3.132605,3.071178,3.020119,2.970088,2.917902,2.873043,2.841415,2.825285,2.826557,2.838072,2.837453,2.812394,2.778625,2.765813,2.800161,2.885877,2.992122,3.057838,3.068113,3.047101,3.008716,2.959578,2.908457,2.859976,2.812274,2.764771,2.721593,2.685737,2.657714,2.639159,2.631897,2.644496,2.705144,2.840664,3.02519,11.6496,9.4612,NA,2.003308,12.74,-1,"WheatUS16","9/08/2016","13:25:49",10000,NA,"GPGGA",192447,46.05220707,"N",-109.2023345,"W",11438,"FarmerB_PRO_PRO_2016_sec35middle.csv"
"SEC 35 MIDDLE",3.322188,3.244766,3.174654,3.107501,3.047036,2.999957,2.951383,2.900472,2.855851,2.824306,2.808767,2.811458,2.823891,2.823615,2.798436,2.765507,2.753905,2.788322,2.874117,2.980166,3.04672,3.056433,3.035636,2.998215,2.951047,2.899754,2.850464,2.802835,2.756768,2.714019,2.677844,2.649375,2.632143,2.625302,2.638087,2.69873,2.83351,3.020345,12.7936,9.5364,NA,0,13.84,-1,"WheatUS16","9/08/2016","13:26:03",10000,NA,"GPGGA",192502,46.05247093,"N",-109.2023346,"W",11439,"FarmerB_PRO_PRO_2016_sec35middle.csv"
"SEC 35 MIDDLE",3.364571,3.287659,3.216157,3.1476,3.086743,3.039233,2.990343,2.938066,2.893641,2.863039,2.847234,2.848998,2.861028,2.861428,2.836281,2.80222,2.789865,2.825044,2.911693,3.017833,3.083888,3.09419,3.073533,3.035563,2.986821,2.935082,2.886242,2.838373,2.791117,2.747727,2.711642,2.683022,2.664326,2.658078,2.671507,2.733013,2.869704,3.056299,11.868,9.4706,NA,0,12.95,-1,"WheatUS16","9/08/2016","13:26:16",10000,NA,"GPGGA",192515,46.05269895,"N",-109.2023347,"W",11440,"FarmerB_PRO_PRO_2016_sec35middle.csv"
"SEC 35 MIDDLE",3.210108,3.14369,3.080389,3.021042,2.96923,2.926225,2.880973,2.833038,2.792161,2.762924,2.747809,2.750088,2.762164,2.763098,2.740699,2.710677,2.700416,2.734558,2.814988,2.914081,2.974372,2.982987,2.96236,2.926424,2.88181,2.835697,2.790312,2.747269,2.704764,2.6659,2.632458,2.605206,2.587874,2.580586,2.592525,2.648027,2.774447,2.948298,10.3288,9.843,NA,0,11.47,-1,"WheatUS16","9/08/2016","13:26:30",10000,NA,"GPGGA",192528,46.05292643,"N",-109.202335,"W",11441,"FarmerB_PRO_PRO_2016_sec35middle.csv"
"SEC 35 MIDDLE",3.327386,3.251089,3.183057,3.116603,3.056022,3.005188,2.956539,2.905591,2.861994,2.831153,2.816255,2.818982,2.831481,2.832918,2.810427,2.777779,2.765533,2.801035,2.888347,2.996858,3.064758,3.075262,3.052977,3.014149,2.964668,2.912783,2.863331,2.816601,2.770065,2.727489,2.691491,2.663148,2.644315,2.636645,2.648391,2.707695,2.841081,3.025546,10.9424,9.6434,NA,0,12.06,-1,"WheatUS16","9/08/2016","13:26:44",10000,NA,"GPGGA",192542,46.0531748,"N",-109.2023348,"W",11442,"FarmerB_PRO_PRO_2016_sec35middle.csv"
"SEC 35 MIDDLE",3.432415,3.352948,3.281398,3.213581,3.152801,3.099987,3.048033,2.995594,2.951024,2.919509,2.903776,2.906689,2.920916,2.923774,2.898868,2.864352,2.851876,2.890119,2.982255,3.096778,3.16879,3.180303,3.156669,3.114594,3.06278,3.009368,2.958106,2.908629,2.860231,2.815987,2.778567,2.748056,2.728376,2.720007,2.732678,2.793491,2.933235,3.126125,8.6752,9.5705,NA,0,9.88,-1,"WheatUS16","9/08/2016","13:26:56",10000,NA,"GPGGA",192555,46.05341287,"N",-109.2023356,"W",11443,"FarmerB_PRO_PRO_2016_sec35middle.csv"
"SEC 35 MIDDLE",3.374815,3.297613,3.226799,3.158029,3.098837,3.053032,3.004192,2.951053,2.905762,2.875589,2.863133,2.8694,2.885525,2.888814,2.865658,2.833321,2.822643,2.862867,2.958198,3.074742,3.146533,3.15739,3.134899,3.09517,3.044694,2.991498,2.940753,2.892678,2.844907,2.800294,2.762604,2.732906,2.714028,2.706473,2.719416,2.782547,2.924897,3.117424,11.816,9.5627,NA,0,12.9,-1,"WheatUS16","9/08/2016","13:27:10",10000,NA,"GPGGA",192608,46.05365008,"N",-109.2023345,"W",11444,"FarmerB_PRO_PRO_2016_sec35middle.csv"
"SEC 35 MIDDLE",3.324662,3.250467,3.182446,3.116776,3.058842,3.01321,2.965396,2.913653,2.869185,2.837881,2.82168,2.824018,2.836109,2.83611,2.811921,2.779639,2.768604,2.803785,2.888681,2.993966,3.058932,3.068554,3.047036,3.009895,2.962543,2.912977,2.864607,2.818118,2.772192,2.730371,2.694114,2.665758,2.647403,2.640623,2.652655,2.711816,2.844219,3.026247,11.9824,9.6455,NA,0,13.06,-1,"WheatUS16","9/08/2016","13:27:23",10000,NA,"GPGGA",192621,46.05388533,"N",-109.2023345,"W",11445,"FarmerB_PRO_PRO_2016_sec35middle.csv"
"SEC 35 MIDDLE",3.284036,3.210636,3.144468,3.080601,3.020743,2.97175,2.924194,2.875492,2.834256,2.8044,2.787441,2.787485,2.797854,2.797297,2.773186,2.74066,2.727975,2.759935,2.840361,2.940254,3.003018,3.013099,2.993344,2.957161,2.910466,2.861381,2.814627,2.76946,2.724456,2.684273,2.650167,2.622804,2.604955,2.59765,2.609704,2.665524,2.792367,2.967423,11.608,9.5729,NA,0,12.7,-1,"WheatUS16","9/08/2016","13:27:36",10000,NA,"GPGGA",192635,46.0541362,"N",-109.2023349,"W",11446,"FarmerB_PRO_PRO_2016_sec35middle.csv"
"SEC 35 MIDDLE",3.482856,3.397826,3.318125,3.242588,3.177622,3.125856,3.069985,3.011374,2.961823,2.92548,2.905144,2.904284,2.914039,2.910192,2.880543,2.843994,2.830342,2.864743,2.950565,3.057701,3.124311,3.134524,3.113143,3.074585,3.024522,2.971486,2.919758,2.8701,2.820982,2.776048,2.737783,2.708135,2.690065,2.684299,2.698268,2.763172,2.907403,3.100281,12.5648,9.4496,NA,0,13.62,-1,"WheatUS16","9/08/2016","13:27:58",10000,NA,"GPGGA",192648,46.0543715,"N",-109.2023347,"W",11447,"FarmerB_PRO_PRO_2016_sec35middle.csv"
